id_vuelta,nombre_piloto,circuito,numero_vuelta,tiempo_vuelta
3520,Logan Sargeant,Circuito de Imola,61,77.45
3521,Lewis Hamilton,Circuito de Imola,62,76.08
3522,George Russell,Circuito de Imola,62,77.39
3523,Max Verstappen,Circuito de Imola,62,75.96
3524,Sergio Perez,Circuito de Imola,62,76.68
3525,Charles Leclerc,Circuito de Imola,62,78.41
3526,Carlos Sainz,Circuito de Imola,62,75.07
3527,Lando Norris,Circuito de Imola,62,75.51
3528,Daniel Ricciardo,Circuito de Imola,62,75.59
3529,Fernando Alonso,Circuito de Imola,62,79.99
3530,Lance Stroll,Circuito de Imola,62,79.35
3531,Esteban Ocon,Circuito de Imola,62,77.45
3532,Pierre Gasly,Circuito de Imola,62,76.6
3533,Valtteri Bottas,Circuito de Imola,62,75.34
3534,Zhou Guanyu,Circuito de Imola,62,76.71
3535,Kevin Magnussen,Circuito de Imola,62,76.24
3536,Mick Schumacher,Circuito de Imola,62,76.26
3537,Yuki Tsunoda,Circuito de Imola,62,78.08
3538,Nyck de Vries,Circuito de Imola,62,79.47
3539,Alexander Albon,Circuito de Imola,62,76.0
3540,Logan Sargeant,Circuito de Imola,62,77.25
3541,Lewis Hamilton,Circuito de Imola,63,77.22
3542,George Russell,Circuito de Imola,63,79.11
3543,Max Verstappen,Circuito de Imola,63,75.8
3544,Sergio Perez,Circuito de Imola,63,77.0
3545,Charles Leclerc,Circuito de Imola,63,75.29
3546,Carlos Sainz,Circuito de Imola,63,75.79
3547,Lando Norris,Circuito de Imola,63,78.59
3548,Daniel Ricciardo,Circuito de Imola,63,77.2
3549,Fernando Alonso,Circuito de Imola,63,75.39
3550,Lance Stroll,Circuito de Imola,63,76.01
3551,Esteban Ocon,Circuito de Imola,63,75.03
3552,Pierre Gasly,Circuito de Imola,63,77.49
3553,Valtteri Bottas,Circuito de Imola,63,76.07
3554,Zhou Guanyu,Circuito de Imola,63,78.55
3555,Kevin Magnussen,Circuito de Imola,63,76.81
3556,Mick Schumacher,Circuito de Imola,63,79.87
3557,Yuki Tsunoda,Circuito de Imola,63,77.84
3558,Nyck de Vries,Circuito de Imola,63,75.66
3559,Alexander Albon,Circuito de Imola,63,78.91
3560,Logan Sargeant,Circuito de Imola,63,75.46
3561,Lewis Hamilton,Circuito de Mónaco,1,74.89
3562,George Russell,Circuito de Mónaco,1,72.95
3563,Max Verstappen,Circuito de Mónaco,1,70.08
3564,Sergio Perez,Circuito de Mónaco,1,70.69
3565,Charles Leclerc,Circuito de Mónaco,1,71.11
3566,Carlos Sainz,Circuito de Mónaco,1,74.73
3567,Lando Norris,Circuito de Mónaco,1,74.97
3568,Daniel Ricciardo,Circuito de Mónaco,1,70.2
3569,Fernando Alonso,Circuito de Mónaco,1,74.14
3570,Lance Stroll,Circuito de Mónaco,1,70.73
3571,Esteban Ocon,Circuito de Mónaco,1,73.53
3572,Pierre Gasly,Circuito de Mónaco,1,73.58
3573,Valtteri Bottas,Circuito de Mónaco,1,72.96
3574,Zhou Guanyu,Circuito de Mónaco,1,70.11
3575,Kevin Magnussen,Circuito de Mónaco,1,72.82
3576,Mick Schumacher,Circuito de Mónaco,1,71.73
3577,Yuki Tsunoda,Circuito de Mónaco,1,72.75
3578,Nyck de Vries,Circuito de Mónaco,1,72.29
3579,Alexander Albon,Circuito de Mónaco,1,72.31
3580,Logan Sargeant,Circuito de Mónaco,1,70.14
3581,Lewis Hamilton,Circuito de Mónaco,2,72.91
3582,George Russell,Circuito de Mónaco,2,71.51
3583,Max Verstappen,Circuito de Mónaco,2,71.95
3584,Sergio Perez,Circuito de Mónaco,2,74.46
3585,Charles Leclerc,Circuito de Mónaco,2,71.96
3586,Carlos Sainz,Circuito de Mónaco,2,71.2
3587,Lando Norris,Circuito de Mónaco,2,71.92
3588,Daniel Ricciardo,Circuito de Mónaco,2,72.08
3589,Fernando Alonso,Circuito de Mónaco,2,71.32
3590,Lance Stroll,Circuito de Mónaco,2,72.72
3591,Esteban Ocon,Circuito de Mónaco,2,74.8
3592,Pierre Gasly,Circuito de Mónaco,2,71.12
3593,Valtteri Bottas,Circuito de Mónaco,2,70.61
3594,Zhou Guanyu,Circuito de Mónaco,2,74.11
3595,Kevin Magnussen,Circuito de Mónaco,2,73.72
3596,Mick Schumacher,Circuito de Mónaco,2,71.08
3597,Yuki Tsunoda,Circuito de Mónaco,2,74.07
3598,Nyck de Vries,Circuito de Mónaco,2,71.91
3599,Alexander Albon,Circuito de Mónaco,2,71.45
3600,Logan Sargeant,Circuito de Mónaco,2,74.8
3601,Lewis Hamilton,Circuito de Mónaco,3,70.62
3602,George Russell,Circuito de Mónaco,3,71.79
3603,Max Verstappen,Circuito de Mónaco,3,70.21
3604,Sergio Perez,Circuito de Mónaco,3,71.76
3605,Charles Leclerc,Circuito de Mónaco,3,71.77
3606,Carlos Sainz,Circuito de Mónaco,3,71.1
3607,Lando Norris,Circuito de Mónaco,3,72.07
3608,Daniel Ricciardo,Circuito de Mónaco,3,72.14
3609,Fernando Alonso,Circuito de Mónaco,3,73.22
3610,Lance Stroll,Circuito de Mónaco,3,74.0
3611,Esteban Ocon,Circuito de Mónaco,3,72.37
3612,Pierre Gasly,Circuito de Mónaco,3,71.55
3613,Valtteri Bottas,Circuito de Mónaco,3,73.39
3614,Zhou Guanyu,Circuito de Mónaco,3,71.77
3615,Kevin Magnussen,Circuito de Mónaco,3,70.96
3616,Mick Schumacher,Circuito de Mónaco,3,74.67
3617,Yuki Tsunoda,Circuito de Mónaco,3,71.02
3618,Nyck de Vries,Circuito de Mónaco,3,70.13
3619,Alexander Albon,Circuito de Mónaco,3,72.47
3620,Logan Sargeant,Circuito de Mónaco,3,70.97
3621,Lewis Hamilton,Circuito de Mónaco,4,73.64
3622,George Russell,Circuito de Mónaco,4,72.51
3623,Max Verstappen,Circuito de Mónaco,4,70.6
3624,Sergio Perez,Circuito de Mónaco,4,73.44
3625,Charles Leclerc,Circuito de Mónaco,4,71.01
3626,Carlos Sainz,Circuito de Mónaco,4,70.28
3627,Lando Norris,Circuito de Mónaco,4,73.74
3628,Daniel Ricciardo,Circuito de Mónaco,4,73.28
3629,Fernando Alonso,Circuito de Mónaco,4,72.25
3630,Lance Stroll,Circuito de Mónaco,4,71.7
3631,Esteban Ocon,Circuito de Mónaco,4,74.72
3632,Pierre Gasly,Circuito de Mónaco,4,71.75
3633,Valtteri Bottas,Circuito de Mónaco,4,70.88
3634,Zhou Guanyu,Circuito de Mónaco,4,71.41
3635,Kevin Magnussen,Circuito de Mónaco,4,73.02
3636,Mick Schumacher,Circuito de Mónaco,4,73.58
3637,Yuki Tsunoda,Circuito de Mónaco,4,74.25
3638,Nyck de Vries,Circuito de Mónaco,4,71.59
3639,Alexander Albon,Circuito de Mónaco,4,70.35
3640,Logan Sargeant,Circuito de Mónaco,4,71.9
3641,Lewis Hamilton,Circuito de Mónaco,5,70.64
3642,George Russell,Circuito de Mónaco,5,72.44
3643,Max Verstappen,Circuito de Mónaco,5,71.54
3644,Sergio Perez,Circuito de Mónaco,5,74.83
3645,Charles Leclerc,Circuito de Mónaco,5,70.26
3646,Carlos Sainz,Circuito de Mónaco,5,74.85
3647,Lando Norris,Circuito de Mónaco,5,74.56
3648,Daniel Ricciardo,Circuito de Mónaco,5,74.46
3649,Fernando Alonso,Circuito de Mónaco,5,70.29
3650,Lance Stroll,Circuito de Mónaco,5,72.12
3651,Esteban Ocon,Circuito de Mónaco,5,74.37
3652,Pierre Gasly,Circuito de Mónaco,5,70.86
3653,Valtteri Bottas,Circuito de Mónaco,5,74.02
3654,Zhou Guanyu,Circuito de Mónaco,5,71.77
3655,Kevin Magnussen,Circuito de Mónaco,5,72.55
3656,Mick Schumacher,Circuito de Mónaco,5,73.82
3657,Yuki Tsunoda,Circuito de Mónaco,5,74.97
3658,Nyck de Vries,Circuito de Mónaco,5,74.33
3659,Alexander Albon,Circuito de Mónaco,5,73.23
3660,Logan Sargeant,Circuito de Mónaco,5,74.5
3661,Lewis Hamilton,Circuito de Mónaco,6,72.77
3662,George Russell,Circuito de Mónaco,6,71.82
3663,Max Verstappen,Circuito de Mónaco,6,73.39
3664,Sergio Perez,Circuito de Mónaco,6,73.13
3665,Charles Leclerc,Circuito de Mónaco,6,73.91
3666,Carlos Sainz,Circuito de Mónaco,6,71.21
3667,Lando Norris,Circuito de Mónaco,6,73.17
3668,Daniel Ricciardo,Circuito de Mónaco,6,74.71
3669,Fernando Alonso,Circuito de Mónaco,6,73.57
3670,Lance Stroll,Circuito de Mónaco,6,71.25
3671,Esteban Ocon,Circuito de Mónaco,6,71.95
3672,Pierre Gasly,Circuito de Mónaco,6,70.68
3673,Valtteri Bottas,Circuito de Mónaco,6,74.01
3674,Zhou Guanyu,Circuito de Mónaco,6,72.19
3675,Kevin Magnussen,Circuito de Mónaco,6,72.81
3676,Mick Schumacher,Circuito de Mónaco,6,71.88
3677,Yuki Tsunoda,Circuito de Mónaco,6,74.07
3678,Nyck de Vries,Circuito de Mónaco,6,74.95
3679,Alexander Albon,Circuito de Mónaco,6,70.58
3680,Logan Sargeant,Circuito de Mónaco,6,70.43
3681,Lewis Hamilton,Circuito de Mónaco,7,73.45
3682,George Russell,Circuito de Mónaco,7,74.29
3683,Max Verstappen,Circuito de Mónaco,7,73.83
3684,Sergio Perez,Circuito de Mónaco,7,71.17
3685,Charles Leclerc,Circuito de Mónaco,7,70.28
3686,Carlos Sainz,Circuito de Mónaco,7,73.58
3687,Lando Norris,Circuito de Mónaco,7,74.32
3688,Daniel Ricciardo,Circuito de Mónaco,7,71.02
3689,Fernando Alonso,Circuito de Mónaco,7,73.71
3690,Lance Stroll,Circuito de Mónaco,7,74.18
3691,Esteban Ocon,Circuito de Mónaco,7,74.51
3692,Pierre Gasly,Circuito de Mónaco,7,73.15
3693,Valtteri Bottas,Circuito de Mónaco,7,72.1
3694,Zhou Guanyu,Circuito de Mónaco,7,70.1
3695,Kevin Magnussen,Circuito de Mónaco,7,70.64
3696,Mick Schumacher,Circuito de Mónaco,7,74.13
3697,Yuki Tsunoda,Circuito de Mónaco,7,74.81
3698,Nyck de Vries,Circuito de Mónaco,7,74.42
3699,Alexander Albon,Circuito de Mónaco,7,70.19
3700,Logan Sargeant,Circuito de Mónaco,7,74.83
3701,Lewis Hamilton,Circuito de Mónaco,8,70.15
3702,George Russell,Circuito de Mónaco,8,71.29
3703,Max Verstappen,Circuito de Mónaco,8,72.26
3704,Sergio Perez,Circuito de Mónaco,8,71.66
3705,Charles Leclerc,Circuito de Mónaco,8,71.39
3706,Carlos Sainz,Circuito de Mónaco,8,71.22
3707,Lando Norris,Circuito de Mónaco,8,72.07
3708,Daniel Ricciardo,Circuito de Mónaco,8,73.7
3709,Fernando Alonso,Circuito de Mónaco,8,74.72
3710,Lance Stroll,Circuito de Mónaco,8,70.79
3711,Esteban Ocon,Circuito de Mónaco,8,72.23
3712,Pierre Gasly,Circuito de Mónaco,8,72.92
3713,Valtteri Bottas,Circuito de Mónaco,8,72.56
3714,Zhou Guanyu,Circuito de Mónaco,8,74.29
3715,Kevin Magnussen,Circuito de Mónaco,8,74.74
3716,Mick Schumacher,Circuito de Mónaco,8,74.91
3717,Yuki Tsunoda,Circuito de Mónaco,8,73.31
3718,Nyck de Vries,Circuito de Mónaco,8,71.82
3719,Alexander Albon,Circuito de Mónaco,8,72.19
3720,Logan Sargeant,Circuito de Mónaco,8,74.74
3721,Lewis Hamilton,Circuito de Mónaco,9,71.6
3722,George Russell,Circuito de Mónaco,9,73.53
3723,Max Verstappen,Circuito de Mónaco,9,74.85
3724,Sergio Perez,Circuito de Mónaco,9,72.53
3725,Charles Leclerc,Circuito de Mónaco,9,70.31
3726,Carlos Sainz,Circuito de Mónaco,9,74.95
3727,Lando Norris,Circuito de Mónaco,9,70.43
3728,Daniel Ricciardo,Circuito de Mónaco,9,73.28
3729,Fernando Alonso,Circuito de Mónaco,9,71.12
3730,Lance Stroll,Circuito de Mónaco,9,71.32
3731,Esteban Ocon,Circuito de Mónaco,9,74.22
3732,Pierre Gasly,Circuito de Mónaco,9,72.34
3733,Valtteri Bottas,Circuito de Mónaco,9,70.05
3734,Zhou Guanyu,Circuito de Mónaco,9,73.51
3735,Kevin Magnussen,Circuito de Mónaco,9,71.79
3736,Mick Schumacher,Circuito de Mónaco,9,71.59
3737,Yuki Tsunoda,Circuito de Mónaco,9,70.28
3738,Nyck de Vries,Circuito de Mónaco,9,73.51
3739,Alexander Albon,Circuito de Mónaco,9,73.57
3740,Logan Sargeant,Circuito de Mónaco,9,74.86
3741,Lewis Hamilton,Circuito de Mónaco,10,70.56
3742,George Russell,Circuito de Mónaco,10,72.15
3743,Max Verstappen,Circuito de Mónaco,10,74.52
3744,Sergio Perez,Circuito de Mónaco,10,71.38
3745,Charles Leclerc,Circuito de Mónaco,10,72.4
3746,Carlos Sainz,Circuito de Mónaco,10,70.84
3747,Lando Norris,Circuito de Mónaco,10,73.22
3748,Daniel Ricciardo,Circuito de Mónaco,10,71.45
3749,Fernando Alonso,Circuito de Mónaco,10,70.43
3750,Lance Stroll,Circuito de Mónaco,10,72.28
3751,Esteban Ocon,Circuito de Mónaco,10,74.56
3752,Pierre Gasly,Circuito de Mónaco,10,72.99
3753,Valtteri Bottas,Circuito de Mónaco,10,74.19
3754,Zhou Guanyu,Circuito de Mónaco,10,71.6
3755,Kevin Magnussen,Circuito de Mónaco,10,73.78
3756,Mick Schumacher,Circuito de Mónaco,10,70.21
3757,Yuki Tsunoda,Circuito de Mónaco,10,71.32
3758,Nyck de Vries,Circuito de Mónaco,10,70.6
3759,Alexander Albon,Circuito de Mónaco,10,74.56
3760,Logan Sargeant,Circuito de Mónaco,10,71.99
3761,Lewis Hamilton,Circuito de Mónaco,11,70.09
3762,George Russell,Circuito de Mónaco,11,74.49
3763,Max Verstappen,Circuito de Mónaco,11,74.68
3764,Sergio Perez,Circuito de Mónaco,11,70.74
3765,Charles Leclerc,Circuito de Mónaco,11,73.79
3766,Carlos Sainz,Circuito de Mónaco,11,73.05
3767,Lando Norris,Circuito de Mónaco,11,73.1
3768,Daniel Ricciardo,Circuito de Mónaco,11,73.66
3769,Fernando Alonso,Circuito de Mónaco,11,71.66
3770,Lance Stroll,Circuito de Mónaco,11,72.98
3771,Esteban Ocon,Circuito de Mónaco,11,72.24
3772,Pierre Gasly,Circuito de Mónaco,11,72.8
3773,Valtteri Bottas,Circuito de Mónaco,11,72.23
3774,Zhou Guanyu,Circuito de Mónaco,11,70.78
3775,Kevin Magnussen,Circuito de Mónaco,11,71.81
3776,Mick Schumacher,Circuito de Mónaco,11,70.16
3777,Yuki Tsunoda,Circuito de Mónaco,11,71.8
3778,Nyck de Vries,Circuito de Mónaco,11,71.66
3779,Alexander Albon,Circuito de Mónaco,11,73.61
3780,Logan Sargeant,Circuito de Mónaco,11,72.75
3781,Lewis Hamilton,Circuito de Mónaco,12,74.77
3782,George Russell,Circuito de Mónaco,12,73.11
3783,Max Verstappen,Circuito de Mónaco,12,70.42
3784,Sergio Perez,Circuito de Mónaco,12,71.98
3785,Charles Leclerc,Circuito de Mónaco,12,70.28
3786,Carlos Sainz,Circuito de Mónaco,12,71.21
3787,Lando Norris,Circuito de Mónaco,12,71.08
3788,Daniel Ricciardo,Circuito de Mónaco,12,71.79
3789,Fernando Alonso,Circuito de Mónaco,12,72.87
3790,Lance Stroll,Circuito de Mónaco,12,73.05
3791,Esteban Ocon,Circuito de Mónaco,12,70.13
3792,Pierre Gasly,Circuito de Mónaco,12,72.01
3793,Valtteri Bottas,Circuito de Mónaco,12,74.93
3794,Zhou Guanyu,Circuito de Mónaco,12,72.75
3795,Kevin Magnussen,Circuito de Mónaco,12,74.28
3796,Mick Schumacher,Circuito de Mónaco,12,73.48
3797,Yuki Tsunoda,Circuito de Mónaco,12,73.23
3798,Nyck de Vries,Circuito de Mónaco,12,72.37
3799,Alexander Albon,Circuito de Mónaco,12,74.9
3800,Logan Sargeant,Circuito de Mónaco,12,72.14
3801,Lewis Hamilton,Circuito de Mónaco,13,73.53
3802,George Russell,Circuito de Mónaco,13,73.72
3803,Max Verstappen,Circuito de Mónaco,13,71.32
3804,Sergio Perez,Circuito de Mónaco,13,70.17
3805,Charles Leclerc,Circuito de Mónaco,13,72.17
3806,Carlos Sainz,Circuito de Mónaco,13,72.44
3807,Lando Norris,Circuito de Mónaco,13,72.5
3808,Daniel Ricciardo,Circuito de Mónaco,13,71.96
3809,Fernando Alonso,Circuito de Mónaco,13,70.68
3810,Lance Stroll,Circuito de Mónaco,13,70.38
3811,Esteban Ocon,Circuito de Mónaco,13,72.5
3812,Pierre Gasly,Circuito de Mónaco,13,72.3
3813,Valtteri Bottas,Circuito de Mónaco,13,71.96
3814,Zhou Guanyu,Circuito de Mónaco,13,71.44
3815,Kevin Magnussen,Circuito de Mónaco,13,73.8
3816,Mick Schumacher,Circuito de Mónaco,13,70.36
3817,Yuki Tsunoda,Circuito de Mónaco,13,74.74
3818,Nyck de Vries,Circuito de Mónaco,13,73.99
3819,Alexander Albon,Circuito de Mónaco,13,74.7
3820,Logan Sargeant,Circuito de Mónaco,13,70.61
3821,Lewis Hamilton,Circuito de Mónaco,14,74.49
3822,George Russell,Circuito de Mónaco,14,73.99
3823,Max Verstappen,Circuito de Mónaco,14,70.79
3824,Sergio Perez,Circuito de Mónaco,14,72.79
3825,Charles Leclerc,Circuito de Mónaco,14,74.87
3826,Carlos Sainz,Circuito de Mónaco,14,71.99
3827,Lando Norris,Circuito de Mónaco,14,73.62
3828,Daniel Ricciardo,Circuito de Mónaco,14,74.91
3829,Fernando Alonso,Circuito de Mónaco,14,72.14
3830,Lance Stroll,Circuito de Mónaco,14,72.79
3831,Esteban Ocon,Circuito de Mónaco,14,74.56
3832,Pierre Gasly,Circuito de Mónaco,14,71.86
3833,Valtteri Bottas,Circuito de Mónaco,14,74.1
3834,Zhou Guanyu,Circuito de Mónaco,14,72.27
3835,Kevin Magnussen,Circuito de Mónaco,14,70.37
3836,Mick Schumacher,Circuito de Mónaco,14,73.91
3837,Yuki Tsunoda,Circuito de Mónaco,14,74.14
3838,Nyck de Vries,Circuito de Mónaco,14,70.31
3839,Alexander Albon,Circuito de Mónaco,14,70.84
3840,Logan Sargeant,Circuito de Mónaco,14,70.52
3841,Lewis Hamilton,Circuito de Mónaco,15,70.16
3842,George Russell,Circuito de Mónaco,15,73.54
3843,Max Verstappen,Circuito de Mónaco,15,74.69
3844,Sergio Perez,Circuito de Mónaco,15,72.01
3845,Charles Leclerc,Circuito de Mónaco,15,72.59
3846,Carlos Sainz,Circuito de Mónaco,15,74.31
3847,Lando Norris,Circuito de Mónaco,15,73.45
3848,Daniel Ricciardo,Circuito de Mónaco,15,71.81
3849,Fernando Alonso,Circuito de Mónaco,15,71.88
3850,Lance Stroll,Circuito de Mónaco,15,71.89
3851,Esteban Ocon,Circuito de Mónaco,15,72.4
3852,Pierre Gasly,Circuito de Mónaco,15,70.49
3853,Valtteri Bottas,Circuito de Mónaco,15,71.88
3854,Zhou Guanyu,Circuito de Mónaco,15,74.7
3855,Kevin Magnussen,Circuito de Mónaco,15,72.29
3856,Mick Schumacher,Circuito de Mónaco,15,72.76
3857,Yuki Tsunoda,Circuito de Mónaco,15,72.3
3858,Nyck de Vries,Circuito de Mónaco,15,72.96
3859,Alexander Albon,Circuito de Mónaco,15,73.01
3860,Logan Sargeant,Circuito de Mónaco,15,72.76
3861,Lewis Hamilton,Circuito de Mónaco,16,73.11
3862,George Russell,Circuito de Mónaco,16,73.02
3863,Max Verstappen,Circuito de Mónaco,16,73.93
3864,Sergio Perez,Circuito de Mónaco,16,73.2
3865,Charles Leclerc,Circuito de Mónaco,16,70.38
3866,Carlos Sainz,Circuito de Mónaco,16,74.39
3867,Lando Norris,Circuito de Mónaco,16,72.62
3868,Daniel Ricciardo,Circuito de Mónaco,16,70.47
3869,Fernando Alonso,Circuito de Mónaco,16,73.22
3870,Lance Stroll,Circuito de Mónaco,16,74.2
3871,Esteban Ocon,Circuito de Mónaco,16,72.19
3872,Pierre Gasly,Circuito de Mónaco,16,72.24
3873,Valtteri Bottas,Circuito de Mónaco,16,71.73
3874,Zhou Guanyu,Circuito de Mónaco,16,74.19
3875,Kevin Magnussen,Circuito de Mónaco,16,74.46
3876,Mick Schumacher,Circuito de Mónaco,16,71.95
3877,Yuki Tsunoda,Circuito de Mónaco,16,71.63
3878,Nyck de Vries,Circuito de Mónaco,16,71.32
3879,Alexander Albon,Circuito de Mónaco,16,74.09
3880,Logan Sargeant,Circuito de Mónaco,16,70.48
3881,Lewis Hamilton,Circuito de Mónaco,17,74.37
3882,George Russell,Circuito de Mónaco,17,71.26
3883,Max Verstappen,Circuito de Mónaco,17,71.1
3884,Sergio Perez,Circuito de Mónaco,17,73.4
3885,Charles Leclerc,Circuito de Mónaco,17,71.26
3886,Carlos Sainz,Circuito de Mónaco,17,70.53
3887,Lando Norris,Circuito de Mónaco,17,73.13
3888,Daniel Ricciardo,Circuito de Mónaco,17,70.83
3889,Fernando Alonso,Circuito de Mónaco,17,74.14
3890,Lance Stroll,Circuito de Mónaco,17,71.37
3891,Esteban Ocon,Circuito de Mónaco,17,73.97
3892,Pierre Gasly,Circuito de Mónaco,17,73.29
3893,Valtteri Bottas,Circuito de Mónaco,17,72.86
3894,Zhou Guanyu,Circuito de Mónaco,17,70.71
3895,Kevin Magnussen,Circuito de Mónaco,17,71.15
3896,Mick Schumacher,Circuito de Mónaco,17,70.11
3897,Yuki Tsunoda,Circuito de Mónaco,17,73.02
3898,Nyck de Vries,Circuito de Mónaco,17,74.23
3899,Alexander Albon,Circuito de Mónaco,17,74.31
3900,Logan Sargeant,Circuito de Mónaco,17,72.67
3901,Lewis Hamilton,Circuito de Mónaco,18,70.27
3902,George Russell,Circuito de Mónaco,18,70.63
3903,Max Verstappen,Circuito de Mónaco,18,72.93
3904,Sergio Perez,Circuito de Mónaco,18,70.29
3905,Charles Leclerc,Circuito de Mónaco,18,74.23
3906,Carlos Sainz,Circuito de Mónaco,18,74.68
3907,Lando Norris,Circuito de Mónaco,18,72.58
3908,Daniel Ricciardo,Circuito de Mónaco,18,70.78
3909,Fernando Alonso,Circuito de Mónaco,18,71.9
3910,Lance Stroll,Circuito de Mónaco,18,74.32
3911,Esteban Ocon,Circuito de Mónaco,18,71.56
3912,Pierre Gasly,Circuito de Mónaco,18,70.05
3913,Valtteri Bottas,Circuito de Mónaco,18,72.97
3914,Zhou Guanyu,Circuito de Mónaco,18,71.96
3915,Kevin Magnussen,Circuito de Mónaco,18,73.62
3916,Mick Schumacher,Circuito de Mónaco,18,73.57
3917,Yuki Tsunoda,Circuito de Mónaco,18,72.15
3918,Nyck de Vries,Circuito de Mónaco,18,73.59
3919,Alexander Albon,Circuito de Mónaco,18,74.79
3920,Logan Sargeant,Circuito de Mónaco,18,73.78
3921,Lewis Hamilton,Circuito de Mónaco,19,70.17
3922,George Russell,Circuito de Mónaco,19,73.66
3923,Max Verstappen,Circuito de Mónaco,19,73.08
3924,Sergio Perez,Circuito de Mónaco,19,72.02
3925,Charles Leclerc,Circuito de Mónaco,19,74.24
3926,Carlos Sainz,Circuito de Mónaco,19,70.61
3927,Lando Norris,Circuito de Mónaco,19,71.03
3928,Daniel Ricciardo,Circuito de Mónaco,19,71.57
3929,Fernando Alonso,Circuito de Mónaco,19,72.37
3930,Lance Stroll,Circuito de Mónaco,19,73.01
3931,Esteban Ocon,Circuito de Mónaco,19,71.95
3932,Pierre Gasly,Circuito de Mónaco,19,74.49
3933,Valtteri Bottas,Circuito de Mónaco,19,74.05
3934,Zhou Guanyu,Circuito de Mónaco,19,72.62
3935,Kevin Magnussen,Circuito de Mónaco,19,72.12
3936,Mick Schumacher,Circuito de Mónaco,19,72.4
3937,Yuki Tsunoda,Circuito de Mónaco,19,70.08
3938,Nyck de Vries,Circuito de Mónaco,19,73.82
3939,Alexander Albon,Circuito de Mónaco,19,71.89
3940,Logan Sargeant,Circuito de Mónaco,19,74.46
3941,Lewis Hamilton,Circuito de Mónaco,20,74.63
3942,George Russell,Circuito de Mónaco,20,70.3
3943,Max Verstappen,Circuito de Mónaco,20,74.99
3944,Sergio Perez,Circuito de Mónaco,20,71.15
3945,Charles Leclerc,Circuito de Mónaco,20,71.57
3946,Carlos Sainz,Circuito de Mónaco,20,70.18
3947,Lando Norris,Circuito de Mónaco,20,73.89
3948,Daniel Ricciardo,Circuito de Mónaco,20,71.56
3949,Fernando Alonso,Circuito de Mónaco,20,70.38
3950,Lance Stroll,Circuito de Mónaco,20,73.69
3951,Esteban Ocon,Circuito de Mónaco,20,72.03
3952,Pierre Gasly,Circuito de Mónaco,20,74.48
3953,Valtteri Bottas,Circuito de Mónaco,20,73.44
3954,Zhou Guanyu,Circuito de Mónaco,20,73.7
3955,Kevin Magnussen,Circuito de Mónaco,20,72.44
3956,Mick Schumacher,Circuito de Mónaco,20,74.72
3957,Yuki Tsunoda,Circuito de Mónaco,20,71.91
3958,Nyck de Vries,Circuito de Mónaco,20,73.4
3959,Alexander Albon,Circuito de Mónaco,20,71.3
3960,Logan Sargeant,Circuito de Mónaco,20,71.71
3961,Lewis Hamilton,Circuito de Mónaco,21,71.29
3962,George Russell,Circuito de Mónaco,21,74.72
3963,Max Verstappen,Circuito de Mónaco,21,73.58
3964,Sergio Perez,Circuito de Mónaco,21,70.35
3965,Charles Leclerc,Circuito de Mónaco,21,71.18
3966,Carlos Sainz,Circuito de Mónaco,21,74.51
3967,Lando Norris,Circuito de Mónaco,21,70.41
3968,Daniel Ricciardo,Circuito de Mónaco,21,74.91
3969,Fernando Alonso,Circuito de Mónaco,21,74.55
3970,Lance Stroll,Circuito de Mónaco,21,72.27
3971,Esteban Ocon,Circuito de Mónaco,21,74.07
3972,Pierre Gasly,Circuito de Mónaco,21,74.63
3973,Valtteri Bottas,Circuito de Mónaco,21,70.73
3974,Zhou Guanyu,Circuito de Mónaco,21,72.28
3975,Kevin Magnussen,Circuito de Mónaco,21,74.22
3976,Mick Schumacher,Circuito de Mónaco,21,72.31
3977,Yuki Tsunoda,Circuito de Mónaco,21,71.89
3978,Nyck de Vries,Circuito de Mónaco,21,71.7
3979,Alexander Albon,Circuito de Mónaco,21,71.17
3980,Logan Sargeant,Circuito de Mónaco,21,73.88
3981,Lewis Hamilton,Circuito de Mónaco,22,71.75
3982,George Russell,Circuito de Mónaco,22,70.94
3983,Max Verstappen,Circuito de Mónaco,22,72.44
3984,Sergio Perez,Circuito de Mónaco,22,71.35
3985,Charles Leclerc,Circuito de Mónaco,22,71.35
3986,Carlos Sainz,Circuito de Mónaco,22,74.32
3987,Lando Norris,Circuito de Mónaco,22,70.08
3988,Daniel Ricciardo,Circuito de Mónaco,22,72.58
3989,Fernando Alonso,Circuito de Mónaco,22,71.72
3990,Lance Stroll,Circuito de Mónaco,22,73.19
3991,Esteban Ocon,Circuito de Mónaco,22,72.0
3992,Pierre Gasly,Circuito de Mónaco,22,74.96
3993,Valtteri Bottas,Circuito de Mónaco,22,74.61
3994,Zhou Guanyu,Circuito de Mónaco,22,74.19
3995,Kevin Magnussen,Circuito de Mónaco,22,72.24
3996,Mick Schumacher,Circuito de Mónaco,22,71.62
3997,Yuki Tsunoda,Circuito de Mónaco,22,73.83
3998,Nyck de Vries,Circuito de Mónaco,22,70.52
3999,Alexander Albon,Circuito de Mónaco,22,73.85
4000,Logan Sargeant,Circuito de Mónaco,22,74.72
4001,Lewis Hamilton,Circuito de Mónaco,23,74.45
4002,George Russell,Circuito de Mónaco,23,74.96
4003,Max Verstappen,Circuito de Mónaco,23,74.31
4004,Sergio Perez,Circuito de Mónaco,23,74.89
4005,Charles Leclerc,Circuito de Mónaco,23,73.86
